#description: jpscore (0.8.4)
#agents: 55
#count: 0
#framerate: 16.00
#geometry: geo_2_8.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse

ID	FR	X	Y	Z	A	B	ANGLE	COLOR	
7	178	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	178	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	178	0.14	1.90	0.00	0.17	0.17	-114.12	0	
10	178	0.22	1.43	0.00	0.17	0.17	144.96	0	
11	178	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	178	-0.99	1.99	0.00	0.17	0.17	-109.29	47	
13	178	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	178	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	178	-0.41	1.46	0.00	0.17	0.17	-52.39	0	
16	178	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	178	-0.16	2.09	0.00	0.17	0.17	-70.58	4	
18	178	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	178	0.57	1.39	0.00	0.17	0.17	-129.78	0	
20	178	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	178	-0.81	0.24	0.00	0.17	0.17	40.57	0	
22	178	0.78	0.62	0.00	0.17	0.17	-34.74	4	
23	178	-0.37	1.81	0.00	0.17	0.17	-135.14	0	
24	178	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	178	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	178	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	178	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	178	-0.42	1.11	0.00	0.17	0.17	-42.96	0	
30	178	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	178	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	178	-0.07	1.62	0.00	0.17	0.17	155.18	0	
33	178	0.85	1.64	0.00	0.17	0.17	-106.32	26	
34	178	0.55	1.04	0.00	0.17	0.17	150.49	0	
35	178	-0.71	0.83	0.00	0.17	0.17	-8.85	22	
36	178	-0.11	1.27	0.00	0.17	0.17	-49.25	4	
37	178	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	178	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	178	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	178	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	178	0.91	1.28	0.00	0.17	0.17	-118.13	6	
43	178	0.96	0.93	0.00	0.17	0.17	103.91	8	
44	178	0.36	0.74	0.00	0.17	0.17	-129.70	0	
45	178	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	178	0.19	1.08	0.00	0.17	0.17	-99.67	0	
47	178	-0.60	2.07	0.00	0.17	0.17	-126.25	0	
48	178	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	178	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	178	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	178	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	178	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	178	-0.01	4.86	0.00	0.17	0.17	-150.49	0	
54	178	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	178	-0.79	4.59	0.00	0.17	0.17	-85.22	1	
1	179	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	179	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	179	-0.35	0.77	0.00	0.17	0.17	-62.77	0	
4	179	0.44	1.71	0.00	0.17	0.17	-135.99	0	
5	179	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	179	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	179	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	179	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	179	0.14	1.89	0.00	0.17	0.17	-114.12	0	
10	179	0.22	1.43	0.00	0.17	0.17	144.96	5	
11	179	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	179	-0.99	1.98	0.00	0.17	0.17	-59.05	22	
13	179	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	179	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	179	-0.41	1.46	0.00	0.17	0.17	-52.39	0	
16	179	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	179	-0.16	2.09	0.00	0.17	0.17	-70.58	2	
18	179	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	179	0.57	1.39	0.00	0.17	0.17	-129.78	0	
20	179	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	179	-0.81	0.24	0.00	0.17	0.17	40.57	0	
22	179	0.78	0.62	0.00	0.17	0.17	-34.74	2	
23	179	-0.37	1.81	0.00	0.17	0.17	-135.14	0	
24	179	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	179	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	179	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	179	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	179	-0.42	1.11	0.00	0.17	0.17	-42.96	0	
30	179	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	179	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	179	-0.07	1.62	0.00	0.17	0.17	155.18	1	
33	179	0.85	1.63	0.00	0.17	0.17	-138.46	18	
34	179	0.55	1.04	0.00	0.17	0.17	150.49	0	
35	179	-0.70	0.83	0.00	0.17	0.17	-8.85	11	
36	179	-0.11	1.27	0.00	0.17	0.17	-49.25	3	
37	179	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	179	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	179	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	179	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	179	0.91	1.28	0.00	0.17	0.17	-118.13	6	
43	179	0.96	0.93	0.00	0.17	0.17	103.91	6	
44	179	0.36	0.74	0.00	0.17	0.17	-129.70	0	
45	179	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	179	0.19	1.08	0.00	0.17	0.17	-99.67	0	
47	179	-0.60	2.07	0.00	0.17	0.17	-126.25	0	
48	179	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	179	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	179	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	179	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	179	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	179	-0.01	4.86	0.00	0.17	0.17	-150.49	0	
54	179	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	179	-0.79	4.59	0.00	0.17	0.17	-85.22	0	
1	180	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	180	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	180	-0.35	0.77	0.00	0.17	0.17	-62.77	0	
4	180	0.44	1.71	0.00	0.17	0.17	-135.99	0	
5	180	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	180	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	180	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	180	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	180	0.14	1.89	0.00	0.17	0.17	-114.12	0	
10	180	0.22	1.43	0.00	0.17	0.17	144.96	2	
11	180	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	180	-0.98	1.98	0.00	0.17	0.17	-59.05	11	
13	180	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	180	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	180	-0.41	1.46	0.00	0.17	0.17	-52.39	0	
16	180	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	180	-0.16	2.09	0.00	0.17	0.17	-70.58	2	
18	180	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	180	0.57	1.39	0.00	0.17	0.17	-129.78	0	
20	180	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	180	-0.81	0.24	0.00	0.17	0.17	40.57	8	
22	180	0.78	0.62	0.00	0.17	0.17	-34.74	1	
23	180	-0.37	1.81	0.00	0.17	0.17	-135.14	0	
24	180	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	180	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	180	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	180	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	180	-0.42	1.11	0.00	0.17	0.17	-42.96	0	
30	180	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	180	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	180	-0.07	1.62	0.00	0.17	0.17	155.18	1	
33	180	0.83	1.64	0.00	0.17	0.17	-178.05	118	
34	180	0.55	1.04	0.00	0.17	0.17	150.49	0	
35	180	-0.70	0.83	0.00	0.17	0.17	-8.85	7	
36	180	-0.11	1.27	0.00	0.17	0.17	-49.25	1	
37	180	-0.57	0.50	0.00	0.17	0.17	-52.27	7	
38	180	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	180	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	180	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	180	0.91	1.28	0.00	0.17	0.17	-118.13	10	
43	180	0.96	0.93	0.00	0.17	0.17	103.91	3	
44	180	0.36	0.74	0.00	0.17	0.17	-129.70	0	
45	180	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	180	0.19	1.08	0.00	0.17	0.17	-99.67	0	
47	180	-0.60	2.07	0.00	0.17	0.17	-126.25	0	
48	180	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	180	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	180	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	180	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	180	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	180	-0.00	4.86	0.00	0.17	0.17	-150.49	34	
54	180	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	180	-0.79	4.59	0.00	0.17	0.17	-85.22	0	
1	181	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	181	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	181	-0.35	0.77	0.00	0.17	0.17	-62.77	0	
4	181	0.44	1.71	0.00	0.17	0.17	-135.99	0	
5	181	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	181	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	181	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	181	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	181	0.14	1.89	0.00	0.17	0.17	-114.12	0	
10	181	0.22	1.43	0.00	0.17	0.17	144.96	1	
11	181	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	181	-0.98	1.98	0.00	0.17	0.17	-59.05	8	
13	181	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	181	-0.18	4.55	0.00	0.17	0.17	-92.34	7	
15	181	-0.41	1.46	0.00	0.17	0.17	-52.39	6	
16	181	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	181	-0.17	2.12	0.00	0.17	0.17	116.18	40	
18	181	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	181	0.57	1.39	0.00	0.17	0.17	-129.78	0	
20	181	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	181	-0.81	0.24	0.00	0.17	0.17	40.57	0	
22	181	0.78	0.62	0.00	0.17	0.17	-34.74	0	
23	181	-0.37	1.81	0.00	0.17	0.17	-135.14	0	
24	181	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	181	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	181	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	181	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	181	-0.44	1.11	0.00	0.17	0.17	-42.96	2	
30	181	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	181	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	181	-0.07	1.62	0.00	0.17	0.17	155.18	2	
33	181	0.84	1.64	0.00	0.17	0.17	-48.14	21	
34	181	0.55	1.04	0.00	0.17	0.17	150.49	0	
35	181	-0.70	0.83	0.00	0.17	0.17	-8.85	2	
36	181	-0.11	1.27	0.00	0.17	0.17	-49.25	0	
37	181	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	181	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	181	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	181	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	181	0.91	1.27	0.00	0.17	0.17	-118.13	6	
43	181	0.96	0.93	0.00	0.17	0.17	103.91	2	
44	181	0.36	0.74	0.00	0.17	0.17	-129.70	0	
45	181	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	181	0.19	1.08	0.00	0.17	0.17	-99.67	0	
47	181	-0.60	2.07	0.00	0.17	0.17	-126.25	0	
48	181	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	181	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	181	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	181	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	181	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	181	0.00	4.86	0.00	0.17	0.17	-10.53	7	
54	181	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	181	-0.81	4.62	0.00	0.17	0.17	-64.64	255	
1	182	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	182	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	182	-0.35	0.77	0.00	0.17	0.17	-62.77	0	
4	182	0.44	1.71	0.00	0.17	0.17	-135.99	0	
5	182	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	182	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	182	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	182	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	182	0.14	1.89	0.00	0.17	0.17	-114.12	0	
10	182	0.22	1.43	0.00	0.17	0.17	144.96	0	
11	182	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	182	-0.98	1.98	0.00	0.17	0.17	-59.05	4	
13	182	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	182	-0.18	4.55	0.00	0.17	0.17	-92.34	5	
15	182	-0.41	1.46	0.00	0.17	0.17	-52.39	5	
16	182	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	182	-0.16	2.11	0.00	0.17	0.17	-10.40	39	
18	182	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	182	0.57	1.39	0.00	0.17	0.17	-129.78	0	
20	182	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	182	-0.81	0.24	0.00	0.17	0.17	40.57	0	
22	182	0.78	0.62	0.00	0.17	0.17	-34.74	0	
23	182	-0.37	1.81	0.00	0.17	0.17	-135.14	1	
24	182	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	182	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	182	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	182	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	182	-0.44	1.11	0.00	0.17	0.17	-42.96	1	
30	182	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	182	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	182	-0.07	1.62	0.00	0.17	0.17	155.18	2	
33	182	0.83	1.63	0.00	0.17	0.17	-48.14	11	
34	182	0.55	1.04	0.00	0.17	0.17	150.49	0	
35	182	-0.70	0.83	0.00	0.17	0.17	-8.85	1	
36	182	-0.11	1.27	0.00	0.17	0.17	-49.25	0	
37	182	-0.57	0.50	0.00	0.17	0.17	-52.27	1	
38	182	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	182	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	182	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	182	0.91	1.27	0.00	0.17	0.17	-118.13	3	
43	182	0.96	0.93	0.00	0.17	0.17	103.91	1	
44	182	0.37	0.74	0.00	0.17	0.17	-129.70	21	
45	182	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	182	0.19	1.08	0.00	0.17	0.17	-99.67	0	
47	182	-0.60	2.07	0.00	0.17	0.17	-126.25	0	
48	182	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	182	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	182	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	182	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	182	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	182	0.01	4.86	0.00	0.17	0.17	-129.36	14	
54	182	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	182	-0.83	4.64	0.00	0.17	0.17	-75.40	255	
1	183	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	183	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	183	-0.35	0.77	0.00	0.17	0.17	-62.77	0	
4	183	0.44	1.71	0.00	0.17	0.17	-135.99	0	
5	183	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	183	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	183	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	183	0.02	-0.10	0.00	0.17	0.17	0.83	3	
9	183	0.14	1.89	0.00	0.17	0.17	-114.12	0	
10	183	0.22	1.43	0.00	0.17	0.17	144.96	0	
11	183	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	183	-0.98	1.98	0.00	0.17	0.17	-59.05	3	
13	183	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	183	-0.18	4.55	0.00	0.17	0.17	-92.34	1	
15	183	-0.41	1.46	0.00	0.17	0.17	-52.39	2	
16	183	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	183	-0.19	2.14	0.00	0.17	0.17	123.42	62	
18	183	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	183	0.57	1.39	0.00	0.17	0.17	-129.78	0	
20	183	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	183	-0.81	0.24	0.00	0.17	0.17	40.57	0	
22	183	0.78	0.62	0.00	0.17	0.17	-34.74	1	
23	183	-0.37	1.81	0.00	0.17	0.17	-135.14	2	
24	183	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	183	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	183	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	183	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	183	-0.44	1.11	0.00	0.17	0.17	-42.96	1	
30	183	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	183	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	183	-0.07	1.62	0.00	0.17	0.17	155.18	1	
33	183	0.83	1.63	0.00	0.17	0.17	-48.14	5	
34	183	0.55	1.04	0.00	0.17	0.17	150.49	0	
35	183	-0.70	0.83	0.00	0.17	0.17	-8.85	1	
36	183	-0.11	1.27	0.00	0.17	0.17	-49.25	16	
37	183	-0.57	0.50	0.00	0.17	0.17	-52.27	1	
38	183	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	183	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	183	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	183	0.91	1.27	0.00	0.17	0.17	-118.13	2	
43	183	0.96	0.92	0.00	0.17	0.17	103.91	1	
44	183	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	183	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	183	0.19	1.08	0.00	0.17	0.17	-99.67	0	
47	183	-0.60	2.07	0.00	0.17	0.17	-126.25	1	
48	183	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	183	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	183	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	183	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	183	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	183	0.01	4.85	0.00	0.17	0.17	-129.36	5	
54	183	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	183	-0.83	4.61	0.00	0.17	0.17	-70.20	86	
1	184	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	184	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	184	-0.35	0.77	0.00	0.17	0.17	-62.77	0	
4	184	0.44	1.71	0.00	0.17	0.17	-135.99	0	
5	184	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	184	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	184	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	184	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	184	0.14	1.89	0.00	0.17	0.17	-114.12	0	
10	184	0.22	1.43	0.00	0.17	0.17	144.96	0	
11	184	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	184	-0.98	1.98	0.00	0.17	0.17	-59.05	1	
13	184	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	184	-0.18	4.55	0.00	0.17	0.17	-92.34	0	
15	184	-0.41	1.46	0.00	0.17	0.17	-52.39	2	
16	184	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	184	-0.19	2.12	0.00	0.17	0.17	-87.93	32	
18	184	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	184	0.57	1.39	0.00	0.17	0.17	-129.78	0	
20	184	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	184	-0.81	0.24	0.00	0.17	0.17	40.57	0	
22	184	0.78	0.62	0.00	0.17	0.17	-34.74	0	
23	184	-0.37	1.81	0.00	0.17	0.17	-135.14	1	
24	184	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	184	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	184	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	184	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	184	-0.44	1.11	0.00	0.17	0.17	-42.96	0	
30	184	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	184	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	184	-0.07	1.62	0.00	0.17	0.17	155.18	1	
33	184	0.83	1.63	0.00	0.17	0.17	-48.14	3	
34	184	0.55	1.04	0.00	0.17	0.17	150.49	0	
35	184	-0.74	0.83	0.00	0.17	0.17	170.90	45	
36	184	-0.11	1.26	0.00	0.17	0.17	-49.25	1	
37	184	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	184	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	184	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	184	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	184	0.90	1.27	0.00	0.17	0.17	-118.13	2	
43	184	0.96	0.92	0.00	0.17	0.17	103.91	0	
44	184	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	184	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	184	0.19	1.08	0.00	0.17	0.17	-99.67	0	
47	184	-0.60	2.07	0.00	0.17	0.17	-126.25	2	
48	184	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	184	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	184	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	184	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	184	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	184	0.01	4.85	0.00	0.17	0.17	-129.36	3	
54	184	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	184	-0.82	4.60	0.00	0.17	0.17	-36.53	50	
1	185	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	185	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	185	-0.35	0.77	0.00	0.17	0.17	-62.77	0	
4	185	0.44	1.71	0.00	0.17	0.17	-135.99	0	
5	185	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	185	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	185	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	185	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	185	0.14	1.89	0.00	0.17	0.17	-114.12	0	
10	185	0.22	1.43	0.00	0.17	0.17	144.96	0	
11	185	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	185	-0.98	1.98	0.00	0.17	0.17	-59.05	0	
13	185	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	185	-0.18	4.55	0.00	0.17	0.17	-92.34	0	
15	185	-0.41	1.46	0.00	0.17	0.17	-52.39	1	
16	185	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	185	-0.18	2.11	0.00	0.17	0.17	-28.56	24	
18	185	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	185	0.57	1.39	0.00	0.17	0.17	-129.78	0	
20	185	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	185	-0.84	0.25	0.00	0.17	0.17	173.18	54	
22	185	0.78	0.62	0.00	0.17	0.17	-34.74	0	
23	185	-0.37	1.81	0.00	0.17	0.17	-135.14	2	
24	185	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	185	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	185	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	185	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	185	-0.44	1.11	0.00	0.17	0.17	-42.96	0	
30	185	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	185	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	185	-0.07	1.62	0.00	0.17	0.17	155.18	4	
33	185	0.83	1.63	0.00	0.17	0.17	-48.14	2	
34	185	0.55	1.04	0.00	0.17	0.17	150.49	0	
35	185	-0.74	0.82	0.00	0.17	0.17	-64.68	23	
36	185	-0.11	1.26	0.00	0.17	0.17	-49.25	1	
37	185	-0.57	0.50	0.00	0.17	0.17	-52.27	0	
38	185	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	185	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	185	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	185	0.90	1.27	0.00	0.17	0.17	-118.13	4	
43	185	0.96	0.92	0.00	0.17	0.17	103.91	0	
44	185	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	185	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	185	0.19	1.08	0.00	0.17	0.17	-99.67	0	
47	185	-0.60	2.07	0.00	0.17	0.17	-126.25	2	
48	185	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	185	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	185	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	185	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	185	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	185	0.01	4.85	0.00	0.17	0.17	-129.36	2	
54	185	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	185	-0.82	4.59	0.00	0.17	0.17	-68.22	24	
1	186	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	186	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	186	-0.35	0.77	0.00	0.17	0.17	-62.77	0	
4	186	0.44	1.71	0.00	0.17	0.17	-135.99	0	
5	186	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	186	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	186	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	186	0.02	-0.10	0.00	0.17	0.17	0.83	0	
